SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.627583133530329,0,0,0,0,0,0,-1.4809818141955489,0,0,1,1,0,0,1,0,0,0,1
0,0,0,-1.2461974456881528,0,0,0,0,0,1,-0.991009962933186,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.9752469119881236,0,0,1,0,0,1,-1.1425055538423212,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1.5729808767233588,0,0,1,1,0,0,0.8205391081630994,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,1,1,-0.464029972965314,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.3286586944031769,1,0,1,0,0,1,0.8604222361670865,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.7585736023227521,0,0,1,1,0,1,1.1379423351948288,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.7499189379509045,1,0,0,0,0,1,1.0209410689471496,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.7178532386027215,0,0,0,0,0,0,-1.4694171580658184,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0.7178532386027215,0,0,0,1,1,1,0.82884809316393,0,1,0,0,0,1,1,0,0,0,0
0,1,0,-1.0738427650786138,1,0,0,0,0,1,0.6011819041411709,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.2862711639099925,1,0,1,0,0,1,0.8182344681216086,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.44241243376496725,1,0,1,0,0,1,1.2051195394639334,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-0.7132995229902325,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1.1250568758030248,1,0,1,1,0,1,1.3157546142126038,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.0154640798563617,1,1,0,0,1,0,0.10597017331913063,1,0,0,1,0,0,0,0,1,0,1
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-1.4960059100684764,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-0.4223169455581282,1,0,0,0,0,1,0.6443886261454905,0,1,0,1,0,0,1,0,0,0,0
0,1,1,1.0843365120829946,1,0,0,1,1,1,0.2438955491054544,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0.5549717837226001,0,0,0,0,0,0,-0.6584602219847502,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.8148131769780016,0,0,0,1,1,1,1.1966789063849528,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,1,0,1,-0.4756625519664766,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0.18848851024232705,1,0,1,1,0,1,0.936864898174728,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.5037576729981889,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,1,0,1,0,0,0,0
0,1,1,1.6137012404433893,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,0,1,0,1,0,0,0
1,1,0,-0.3099384507789892,1,0,1,1,0,1,1.2392019896479787,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.8807346934828431,1,0,1,0,1,1,1.3440051632154282,0,1,0,0,1,0,0,0,1,0,0
1,1,0,-0.21871512695797649,1,0,0,0,0,1,0.35689774511675104,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.38159658183809786,0,0,1,1,0,0,-0.29785027294870164,1,0,0,0,1,0,1,0,0,0,0
0,1,0,0.6771328748826912,0,0,1,0,0,1,0.682609957149311,0,1,0,1,0,0,0,1,0,0,0
0,1,0,1.477689163520789,1,1,1,1,1,0,1.6994866059558207,0,1,0,0,1,0,0,1,0,0,1
0,0,0,-0.7253860063313541,0,0,0,1,0,1,0.5280596971761505,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.4508197855632678,0,1,0,1,0,1,-0.34438058895335305,1,0,0,0,1,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,1,0,0,0,-0.4690153639658123,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.5037576729981889,0,0,0,0,0,1,-1.5093002860698053,0,0,1,0,1,0,0,1,0,0,0
1,1,0,-0.5037576729981889,1,0,1,0,1,0,1.4054916522215746,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.9109613101984924,0,0,0,0,0,1,-0.9991286070188056,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.5729808767233588,0,1,1,1,1,0,-0.023653767921291324,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.4915401492832985,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.149549817151409,0,1,0,1,1,1,0.9955281149112424,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.2422789672164452,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0.18848851024232705,0,1,1,0,1,0,-0.11006721192992952,1,0,0,0,0,1,0,1,0,0,0
0,1,0,0.3920903288424788,1,0,0,1,1,1,1.4470365772257276,0,1,0,0,1,0,0,0,1,0,0
0,1,0,1.1250568758030248,0,1,1,0,1,1,-0.11339080593026185,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.31561110078992977,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.748079855318371,0,0,0,0,0,0,-1.4960059100684764,0,0,1,0,1,0,0,0,0,1,0
1,0,0,-1.1145631287986442,0,1,1,0,1,0,-0.1615829189350795,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.2594354906780068,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-1.4627699700651542,0,0,1,1,0,0,0,1,0,0,0
0,1,1,-1.1552834925186746,0,0,0,1,0,1,0.29873485011093664,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.748079855318371,0,0,0,0,0,1,0.2073360151017999,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.7888002190384014,1,0,0,0,1,0,1.1961052302006432,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.10704778280226633,0,1,1,1,0,0,-0.11837619693076015,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-0.16928165833969488,1,0,1,1,0,1,1.3552894094020473,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5052983887716961,1,1,0,0,0,1,1.184534789081091,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6252335500083949,1,0,1,1,1,1,1.5777097091465346,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.0738427650786138,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.5037576729981889,0,1,1,1,1,1,1.4437129832253957,0,1,0,1,0,0,1,0,0,0,0
1,0,0,-1.1010252433139573,0,0,1,0,0,1,0.3046636183675437,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2367242199587352,0,0,0,0,1,0,-1.1869116680375775,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.7073594915983407,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,0,0,0,1,0
0,1,0,-1.1552834925186746,0,0,0,0,1,0,-0.4889569279678058,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.19155667121269748,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5037576729981889,1,0,1,1,0,1,1.3656085242175875,0,1,0,1,0,0,1,0,0,0,1
0,1,0,0.3920903288424788,1,0,1,1,1,1,1.152898508196324,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,0,0,0,0,0,-1.3364733980525287,0,0,1,0,0,1,0,0,1,0,0
0,0,1,-0.4223169455581282,1,0,0,0,0,1,0.6643301901474837,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.8702409464784621,0,1,0,0,0,1,0.29042586511010604,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3220000081132625,0,1,0,1,0,0,0,0,0,1,1
1,0,0,-1.2367242199587352,0,0,0,1,0,0,-0.4922805219681379,1,0,0,1,0,0,0,0,0,1,0
1,0,0,-0.5851984004382496,0,0,1,0,0,1,-0.4956041159684702,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.05583367207785506,0,0,0,0,0,0,-1.4561227820644893,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.9109613101984924,1,0,0,0,0,1,0.31202922611226586,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0.3207982293788617,0,1,1,0,0,1,0.4589553781195549,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.6599794214220133,1,0,0,1,0,0,0.4830721490264985,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.20567421810163386,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8089065291619363,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.4508197855632678,0,1,0,1,0,1,-0.3543513709543497,1,0,0,0,0,1,1,0,0,0,0
0,0,1,-1.1552834925186746,0,1,1,1,0,1,-0.25131995694404996,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.6364125111626608,0,1,0,1,0,1,-0.6468276429835875,1,0,0,1,0,0,1,0,0,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,0.1483180042846828,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.9409657120129912,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.4735310562825394,1,1,1,1,0,1,1.5533915852363596,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1145631287986442,0,0,1,0,0,0,-0.4723389579661446,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1.369379058123207,1,1,1,1,1,0,0.13255515009432434,1,0,0,0,0,1,1,0,0,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.9409657120129912,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.7425206313334537,0,1,0,0,0,1,0.7230436765885186,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,1,0,0,0,0,1,0.682609957149311,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.22920887396235734,0,1,1,0,0,1,-0.2529817539442163,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.6726391751483144,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0331224013585834,0,0,0,0,0,0,0.14584952609565352,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.0631636318661615,1,0,0,0,0,1,0.9836344945789648,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.9817679710645508,0,1,0,0,0,0,0.5273168483502073,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1.1657772395230557,1,1,0,1,0,0,1.3041220352114409,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-0.9924020376385532,0,0,0,0,0,1,-1.5142856770703037,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.3408762181180675,0,0,0,0,0,1,0.8504514541660894,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,0,0,0,0,0,-1.326502616051532,0,0,1,0,0,1,0,1,0,0,0
0,1,1,1.3286586944031769,1,0,0,0,0,1,-1.3115464430500368,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-0.9924020376385532,0,0,0,1,0,1,-1.1752790890364146,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,0.531386430134194,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,1,0,0,1,0,1,1.1911198392001443,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.15744135414658,1,0,0,1,0,0,0.5215731319978717,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.7073594915983407,1,0,0,1,0,1,1.2077378092018058,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.1490314389384089,1,0,1,0,0,0,1.1724340979900103,0,1,0,0,1,0,1,0,0,0,1
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-0.6302096729819263,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.43176629836336733,1,1,0,0,0,1,-0.3482461244109593,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1.2064976032430856,1,0,0,0,0,1,0.9717626351782166,0,1,0,0,1,0,1,0,0,0,0
1,0,0,-0.24622104188595675,1,0,1,0,0,1,0.6472591320264524,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.8400143297628127,0,0,0,0,0,0,-1.4577845790646555,0,0,1,0,0,1,0,0,0,1,0
0,1,1,-0.015113308357824713,0,1,1,0,1,0,-0.1117290089300958,1,0,0,1,0,0,1,0,0,0,0
1,1,0,-1.2367242199587352,0,0,0,1,0,1,1.0216165451832002,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.38159658183809786,0,0,0,0,0,0,-1.4727407520661506,0,0,1,0,1,0,0,0,0,1,0
0,0,0,1.3286586944031769,1,0,1,1,0,0,1.3406815692150955,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-0.2594354906780068,1,1,1,0,0,1,0.9185851311729007,0,1,0,1,0,0,0,1,0,0,0
0,1,1,0.5841532586560891,1,1,1,1,1,0,0.5800542663428472,1,0,0,1,0,0,0,1,0,0,1
0,1,0,-1.0124321799239626,1,0,0,0,0,1,0.3336441318914975,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,1,1,1,1,0,0.5829021371393436,1,0,0,0,0,1,1,0,0,0,0
0,1,1,0.06632741908223598,0,0,0,0,0,0,-1.461108173064988,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0.1431729489190129,1,1,0,1,1,1,1.1861993783696239,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.5851984004382496,0,0,0,0,1,1,0.37019212111808014,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-1.4993295040688086,0,0,1,1,0,0,0,0,0,1,0
1,0,0,-0.38159658183809786,1,0,1,1,0,1,1.3838882912194153,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.8758514522498231,0,0,0,0,0,1,-0.6854287374575949,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.256404626176003,0,0,1,0,0,1,0.3457790613554673,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.9868191593052918,0,0,0,0,0,1,-1.5229531520407384,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-0.5463911518092728,1,0,0,0,0,1,-1.3167626970193602,0,0,1,1,0,0,0,1,0,0,1
0,0,0,-0.7888002190384014,0,0,0,0,0,0,-1.5059766920694733,0,0,1,0,1,0,0,0,0,1,0
1,1,0,0.025607055362205637,1,0,0,0,0,1,0.9883806051798778,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.5549717837226001,0,1,0,1,1,0,-0.8811410200070108,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.0669544552393588,0,0,1,0,0,0,0.5152311896758168,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.5142514200025698,1,0,1,1,1,1,1.127971553193832,0,1,0,0,1,0,1,0,0,0,0
0,1,1,1.6137012404433893,1,0,1,1,1,0,1.5334500212343665,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.4916259030151479,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.13727439951791576,0,0,0,0,0,0,-1.517609271070636,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.5796693120709566,1,0,0,1,1,1,1.1615599747028125,0,1,0,1,0,0,0,0,0,1,1
0,1,1,-1.0738427650786138,0,0,0,0,0,0,-1.4926823160681442,0,0,1,1,0,0,0,1,0,0,0
0,0,0,-0.38159658183809786,1,0,0,1,1,1,1.305783832211607,0,1,0,1,0,0,0,0,0,1,1
0,0,1,-0.5851984004382496,1,1,0,0,0,0,0.001273187081200524,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-1.2508716833695979,0,0,0,0,0,0,-1.3327281489050395,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.9924020376385532,1,1,1,1,0,1,0.02453834508352634,1,0,0,1,0,0,1,0,0,0,0
0,0,1,-1.0331224013585834,0,0,0,0,0,0,-1.5059766920694733,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.9516816739185228,0,0,0,1,0,1,0.682609957149311,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1.2879383306831464,0,0,1,0,1,1,1.1429277261953277,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1.2064976032430856,0,0,0,0,0,1,-1.4860351280674795,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.9041820884568361,1,0,0,1,0,0,1.0931387675729396,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6525569180937508,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-1.2367242199587352,0,0,0,1,0,0,0.14086413509515494,1,0,0,1,0,0,0,1,0,0,0
0,1,1,0.2699292376823877,0,0,0,0,0,0,-1.4960059100684764,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0.9621754209229036,0,0,0,0,0,0,0.8022593411612722,0,1,0,0,1,0,1,0,0,0,0
0,1,1,1.2879383306831464,1,1,0,0,1,1,0.7324638671542947,0,1,0,1,0,0,1,0,0,0,0
0,1,0,1.4915401492832985,1,0,0,1,1,0,1.3489905542159264,0,1,0,0,0,1,1,0,0,0,0
0,1,1,1.5729808767233588,1,0,0,0,0,0,-1.3098846460498703,0,0,1,0,0,1,0,1,0,0,0
1,0,0,-0.4630373092781586,1,0,0,0,0,1,0.9800716201790473,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4710789550659844,0,0,1,1,0,0,0,0,0,1,0
1,0,0,-0.9516816739185228,1,0,0,0,0,1,0.32532360211359457,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.5549717837226001,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,0,1,0,1,0,0,0
0,1,0,-1.0860803856287922,0,0,0,0,0,0,-1.44038952148503,0,0,1,1,0,0,1,0,0,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.4727407520661506,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1592468711581498,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.1145631287986442,0,0,1,0,1,1,1.1429277261953277,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6335741181048073,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.4508197855632678,0,1,1,0,1,0,1.0083221691818711,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.6488082568974805,1,1,0,0,0,1,0.7931058690697994,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.3001558543980372,0,0,0,0,0,1,0.8521132511662559,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0.6364125111626608,1,0,1,0,0,1,1.1379423351948288,0,1,0,0,1,0,0,0,1,0,0
0,1,1,1.5322605130033284,1,0,1,0,0,0,1.1146771771925028,0,1,0,0,0,1,1,0,0,0,1
0,1,0,1.2879383306831464,0,0,0,0,0,0,-1.5059766920694733,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-1.0331224013585834,1,0,0,0,0,0,0.3552359481165849,0,1,0,1,0,0,0,0,0,1,1
1,1,0,0.025607055362205637,1,0,1,0,0,1,1.1911198392001443,0,1,0,1,0,0,1,0,0,0,0
0,1,0,1.2064976032430856,1,1,1,0,0,0,1.0415581091851935,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.1552834925186746,0,0,0,0,0,0,0.4350022041245586,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.2594354906780068,1,1,1,0,0,0,-0.10674361792959748,1,0,0,0,1,0,0,0,1,0,0
0,0,1,0.4735310562825394,0,0,0,0,0,0,-1.491020519067978,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.14418772909548702,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.5729808767233588,0,1,1,0,1,1,0.2073360151017999,1,0,0,0,1,0,1,0,0,0,0
1,1,0,-1.2019121535649706,0,0,0,0,0,1,0.49359260645010933,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.253357247905091,0,0,0,0,0,0,-0.6510865845439554,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,1,0,0,0,0,1,0.7075369121518029,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.369379058123207,1,0,1,1,0,1,1.3440051632154282,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,1,0,0,0,1,1.022384701735151,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.748079855318371,0,0,0,1,1,1,-0.3244390249513595,1,0,0,1,0,0,0,0,1,0,0
0,0,1,-1.1960038562387048,0,0,0,0,0,1,-1.4694171580658184,0,0,1,0,1,0,0,1,0,0,0
0,1,1,1.0436161483629645,0,1,1,1,0,0,-0.4906187249679718,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0.8807346934828431,1,1,1,0,1,1,1.437065795224731,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.1145631287986442,0,0,1,0,0,1,0.32864719611392706,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.4508197855632678,1,0,1,1,1,0,0.682609957149311,1,0,0,0,0,1,1,0,0,0,0
0,1,1,-1.1850008283076083,0,0,0,0,0,1,-1.479163156398066,0,0,1,1,0,0,0,0,0,1,1
1,1,0,-1.1145631287986442,0,0,0,0,0,0,0.17576187209864347,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-0.38159658183809786,0,1,1,0,1,0,-0.801374763999037,1,0,0,0,1,0,1,0,0,0,0
0,1,0,-0.7073594915983407,0,0,0,0,0,0,-1.4727407520661506,0,0,1,1,0,0,0,1,0,0,0
0,1,1,1.3286586944031769,1,1,1,1,1,0,0.9900424021800438,0,1,0,0,0,1,0,1,0,0,0
0,0,1,-1.1552834925186746,1,0,1,0,0,1,1.2276793732037996,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.5729808767233588,1,1,0,0,1,0,1.0930738161903435,0,1,0,0,1,0,0,1,0,0,0
0,1,1,0.025607055362205637,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,0,1,0,1,0,0,0
0,1,0,-0.1779947632379461,0,0,0,0,0,0,-1.4710789550659844,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0.9621754209229036,0,1,1,1,0,1,1.3572995392167568,0,1,0,0,1,0,0,1,0,0,0
0,1,0,1.6137012404433893,1,1,0,1,1,0,0.7274784761537967,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.3001558543980372,1,0,0,0,0,1,0.6593447991469852,0,1,0,1,0,0,0,0,0,1,0
1,1,0,-1.2548672095564801,1,0,0,0,0,1,1.0037152588843599,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5366540325244584,1,0,1,1,1,1,1.458119232412527,0,1,0,0,0,1,0,1,0,0,1
0,0,0,0.2699292376823877,0,0,0,1,0,1,-0.4555103347702777,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.1646124350781599,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0.9214550572028734,1,0,0,0,0,1,1.0648232671875193,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.6771328748826912,0,0,1,1,0,1,0.8338334841644282,0,1,0,0,1,0,1,0,0,0,0
0,1,0,-1.2367242199587352,1,0,0,0,0,1,0.641065032145158,0,1,0,1,0,0,0,0,1,0,0
1,1,0,-1.0738427650786138,1,0,0,1,0,1,0.53304822713436,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,0,0.9268941161737314,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.3165318340505352,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.4508197855632678,1,1,1,1,1,1,0.8072447321617703,1,0,0,0,0,1,1,0,0,0,0
1,1,1,1.369379058123207,1,0,1,1,0,1,1.3340343812144315,0,1,0,0,1,0,0,0,1,0,0
0,1,1,1.5729808767233588,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.9924020376385532,0,0,0,0,0,1,0.5064594751317021,0,1,0,1,0,0,1,0,0,0,0
0,1,1,-0.0965540357978854,0,1,0,0,1,0,0.051127097086184216,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.1960038562387048,0,0,0,1,0,1,0.1724382780983114,1,0,0,0,1,0,0,0,1,0,0
1,0,0,-0.9516816739185228,1,0,0,0,0,1,0.3087056321119333,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.1779947632379461,1,0,1,1,0,1,1.3755793062185846,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9924020376385532,0,1,0,0,0,0,0.6709773781481484,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.4735310562825394,1,1,1,1,1,1,1.0083221691818711,0,1,0,1,0,0,0,1,0,0,0
0,1,1,1.002895784642934,0,0,0,0,0,0,-1.5043148950693068,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-1.1145631287986442,0,0,1,0,1,0,-1.0140847800203006,1,0,0,1,0,0,0,0,1,0,0
0,1,1,0.7178532386027215,1,0,0,1,1,1,0.16246749609731476,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1.0436161483629645,1,1,1,0,0,1,0.9518210711762232,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-0.5985658515469815,1,0,0,1,0,1,1.2072444907947812,0,1,0,1,0,0,0,0,1,0,1
1,1,1,1.3286586944031769,1,1,1,0,0,1,0.6975661301508063,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-1.1145631287986442,1,0,1,0,0,1,0.464914550127549,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.8295205827584317,0,0,0,1,1,1,0.31202922611226586,1,0,0,1,0,0,0,0,1,0,0
0,1,1,1.5729808767233588,1,0,1,0,0,0,1.1894580421999783,0,1,0,0,1,0,1,0,0,0,0
1,1,0,0.9839365621142044,1,0,0,1,0,1,1.1525223896762884,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.1960038562387048,0,0,0,1,0,1,0.2937494591104381,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.13727439951791576,1,0,0,1,0,0,1.1894580421999783,0,1,0,1,0,0,1,0,0,0,0
0,1,0,1.4545323156828966,1,0,1,1,1,1,1.4986894109412097,0,1,0,0,0,1,1,0,0,0,1
0,1,0,-1.2367242199587352,0,0,0,0,0,1,-0.6700928009859131,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0.8400143297628127,0,1,1,1,1,0,1.5201556452330371,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0.18848851024232705,1,0,0,1,0,1,1.1728400721983174,0,1,0,1,0,0,0,0,1,0,0
